Wall time,Step,Value
1602637295.7739615,5999,9.594772338867188
1602637302.4361672,6999,7.407593727111816
1602637321.1070888,10999,12.11052131652832
1602637323.743663,11999,18.832473754882812
1602637333.1126583,13999,18.183135986328125
1602637339.7798657,14999,20.349374771118164
1602637342.4382653,15999,27.737607955932617
1602637351.8120065,17999,25.662296295166016
1602637358.464216,18999,20.367225646972656
1602637361.1029658,19999,18.670366287231445
1602637367.7538583,20999,31.07546615600586
1602637386.3145103,24999,27.475791931152344
1602637426.2867863,33999,34.74611282348633
1602637432.952202,34999,30.3665828704834
1602637442.197694,36999,38.036766052246094
1602637454.1461856,39999,36.94911575317383
1602637460.7822182,40999,34.73651885986328
1602637466.1137261,42999,34.722564697265625
1602637475.3936658,44999,36.07411193847656
1602637482.0197017,45999,29.316850662231445
1602637491.3270206,47999,37.5689811706543
1602637500.6043737,49999,34.824378967285156
1602637503.2265546,50999,40.903316497802734
1602637519.21401,53999,45.465675354003906
1602637521.8360374,54999,34.98591613769531
1602637528.48318,55999,40.118717193603516
1602637531.166493,56999,39.304866790771484
1602637537.7836304,57999,37.20478439331055
1602637549.6578412,60999,42.52900695800781
1602637556.2796135,61999,39.102603912353516
1602637565.4604912,63999,41.0273323059082
1602637574.6695528,65999,29.201297760009766
1602637577.3480444,66999,40.05009078979492
1602637583.9756255,67999,39.321895599365234
1602637586.5981557,68999,35.23286056518555
1602637602.4761364,71999,41.35697555541992
1602637605.0995326,72999,37.825443267822266
1602637611.728888,73999,38.924293518066406
1602637614.3636608,74999,32.43585205078125
1602637623.693089,76999,35.620906829833984
1602637639.6061337,79999,35.772621154785156
1602637660.8744652,84999,39.94573974609375
1602637663.4937642,85999,38.26479721069336
1602637670.1889548,86999,37.56037902832031
1602637672.8183243,87999,36.63383102416992
1602637679.4305315,88999,35.987876892089844
1602637682.0460405,89999,38.017337799072266
1602637707.3615043,94999,38.491004943847656
1602637744.6665332,102999,37.74066925048828
1602637756.6076825,105999,41.17009353637695
1602637763.1997929,106999,39.444374084472656
1602637793.5292377,113999,40.430721282958984
1602637809.3168652,116999,38.59986114501953
1602637818.5221252,118999,41.20952224731445
1602637821.182442,119999,38.495079040527344
1602637827.7970512,120999,39.8484992980957
1602637846.310535,124999,39.33296203613281
1602637849.0236285,125999,37.40980529785156
1602637855.6583774,126999,37.90450668334961
1602637867.547829,129999,41.85761642456055
1602637870.2526953,130999,41.25901412963867
1602637886.0793002,133999,38.662322998046875
1602637904.5427277,137999,41.685638427734375
1602637913.740314,139999,39.728065490722656
1602637922.982515,141999,37.990562438964844
1602637925.6136718,142999,38.74174880981445
1602637932.2354777,143999,40.20691680908203
1602637934.8378024,144999,40.01267623901367
1602637953.4496703,148999,36.007328033447266
1602637962.8127143,150999,25.230268478393555
1602637978.735897,153999,41.82457733154297
1602637981.3796337,154999,38.46587371826172
1602637987.997732,155999,41.647823333740234
1602637997.3369389,157999,41.07136917114258
1602637999.992594,158999,21.55121421813965
1602638006.7133963,159999,39.09488296508789
1602638018.6588237,162999,40.40618896484375
1602638027.9500825,164999,24.31688690185547
1602638034.609538,165999,36.710025787353516
1602638043.7174954,167999,39.98420715332031
1602638046.3603399,168999,35.03325653076172
1602638058.2836154,171999,40.22535705566406
1602638083.2696466,176999,40.32270812988281
1602638085.9100769,177999,41.94672393798828
1602638092.4491203,178999,39.334476470947266
1602638101.670581,180999,40.973148345947266
1602638104.2920454,181999,42.570152282714844
1602638113.4510117,183999,42.302879333496094
1602638122.752767,185999,40.97983169555664
1602638129.2989645,186999,41.91918182373047
1602638131.9179146,187999,41.60404586791992
1602638138.451307,188999,44.33411407470703
1602638147.7265077,190999,40.646728515625
1602638150.3699749,191999,31.920541763305664
1602638184.7724092,198999,40.78791427612305
1602638203.2601497,202999,41.48708724975586
1602638221.775583,206999,41.90178680419922
1602638224.4201925,207999,43.389522552490234
1602638231.0253243,208999,40.463748931884766
1602638249.5257237,212999,42.17728042602539
1602638261.4426277,215999,40.34362030029297
1602638273.276423,218999,41.14655685424805
1602638279.9297466,219999,42.70585250854492
1602638291.7408667,222999,44.17621994018555
1602638298.4027686,223999,43.31789779663086
1602638307.6422296,225999,46.305763244628906
1602638310.287356,226999,40.16550827026367
1602638316.870445,227999,42.843379974365234
1602638326.1833954,229999,42.33697509765625
1602638328.8510404,230999,41.669822692871094
1602638338.1033382,232999,41.33015823364258
1602638344.6864848,233999,43.585243225097656
1602638347.3195379,234999,43.248992919921875
1602638363.1293502,237999,27.13887596130371
1602638375.0301533,240999,42.953556060791016
1602638400.0865066,245999,45.952964782714844
1602638409.2704206,247999,45.3226318359375
1602638418.5577812,249999,45.1238899230957
1602638421.221627,250999,41.847042083740234
1602638442.4613698,255999,44.54082489013672
1602638458.4421847,258999,41.826297760009766
1602638461.0813537,259999,42.88230514526367
1602638467.6743853,260999,44.43612289428711
1602638470.2961464,261999,44.42142105102539
1602638479.5013785,263999,43.0306282043457
1602638497.846002,267999,42.42837142944336
1602638507.1563413,269999,43.41402053833008
1602638516.367192,271999,43.680206298828125
1602638525.69097,273999,43.95491409301758
1602638550.7598658,278999,41.7074089050293
1602638560.0557237,280999,47.58213806152344
1602638578.6543367,284999,43.03797149658203
1602638599.9051113,289999,44.560569763183594
1602638609.123792,291999,44.14385986328125
1602638615.7621658,292999,44.95444107055664
1602638627.6792898,295999,46.45685958862305
1602638636.9632695,297999,43.42417526245117
1602638639.570073,298999,42.245147705078125
1602638646.126341,299999,45.00972366333008
1602638655.287831,301999,45.56413650512695
1602638657.969085,302999,43.17502212524414
1602638664.5346003,303999,45.04466247558594
1602638682.949877,307999,44.344058990478516
1602638685.6039805,308999,45.54161834716797
1602638694.8784049,310999,6.910992622375488
1602638710.8677213,313999,44.771636962890625
1602638729.43697,317999,21.763080596923828
1602638732.076684,318999,44.43590545654297
1602638738.6828165,319999,48.108848571777344
1602638741.328626,320999,43.18856430053711
1602638750.5904408,322999,46.8306884765625
1602638766.4387486,325999,42.93916320800781
1602638769.077959,326999,45.76081085205078
1602638775.7480602,327999,45.182804107666016
1602638787.5735517,330999,49.08578109741211
1602638794.2289362,331999,44.77175521850586
1602638803.405106,333999,45.29444122314453
1602638831.316469,339999,-6.361472129821777
1602638836.6805317,341999,18.169225692749023
1602638852.665688,344999,41.80458068847656
1602638855.3181198,345999,42.29753112792969
1602638864.6878707,347999,42.73534393310547
1602638871.3488455,348999,43.25426483154297
1602638892.7209182,353999,-1.3718894720077515
1602638899.4134994,354999,13.715361595153809
1602638908.8267777,356999,14.531177520751953
1602638918.149903,358999,20.170595169067383
1602638920.810589,359999,21.38161277770996
1602638927.4879842,360999,17.01753044128418
1602638939.5152225,363999,15.883654594421387
1602638946.1802552,364999,18.693410873413086
1602638958.2247925,367999,8.018145561218262
1602638964.8759189,368999,22.340898513793945
1602638974.2195847,370999,21.697181701660156
1602638976.9363914,371999,48.73939514160156
1602638986.2505195,373999,27.103126525878906
1602639004.9612265,377999,29.41185760498047
1602639011.6423132,378999,31.768245697021484
1602639014.300347,379999,27.601119995117188
1602639023.690596,381999,29.800134658813477
1602639030.3797388,382999,32.76797103881836
1602639042.3941534,385999,35.01887512207031
1602639045.113083,386999,50.056800842285156
1602639051.7734797,387999,31.546310424804688
1602639054.4236524,388999,30.684768676757812
1602639063.739386,390999,31.774812698364258
1602639070.4850748,391999,35.04991912841797
1602639073.1370363,392999,34.24906539916992
1602639079.8053892,393999,35.14373779296875
1602639119.8666713,402999,43.87696838378906
1602639126.5094066,403999,43.41728591918945
1602639135.831899,405999,39.565486907958984
1602639147.7492378,408999,40.45983123779297
1602639182.442704,415999,44.154884338378906
1602639185.0725355,416999,43.309326171875
1602639203.6131487,420999,43.61610794067383
1602639210.229247,421999,44.63272476196289
1602639212.8603537,422999,44.87141036987305
1602639222.1009066,424999,45.919334411621094
1602639231.420865,426999,47.48426055908203
1602639250.1027327,430999,43.14716720581055
1602639289.8288505,439999,42.9668083190918
1602639296.5534065,440999,43.26018142700195
1602639299.195221,441999,42.31233596801758
1602639305.850918,442999,33.471378326416016
1602639315.153073,444999,41.508304595947266
1602639317.8491726,445999,43.37644577026367
1602639333.735022,448999,40.69766616821289
1602639345.6889286,451999,43.40467834472656
1602639379.9735253,458999,42.85025405883789
1602639382.626237,459999,43.95859909057617
1602639389.2257245,460999,42.1246337890625
1602639391.846247,461999,40.766963958740234
1602639401.1309206,463999,44.05095291137695
1602639407.8547115,464999,43.12693786621094
1602639410.502305,465999,40.71213912963867
1602639419.7960784,467999,41.11557388305664
1602639426.4522288,468999,42.63102722167969
1602639429.1429753,469999,41.26636505126953
1602639438.4459457,471999,44.051509857177734
1602639447.7782955,473999,26.135530471801758
1602639450.4892263,474999,40.57976150512695
1602639469.1903121,478999,41.60736083984375
1602639503.7221377,485999,41.1524658203125
1602639515.715138,488999,40.54658889770508
1602639522.4349558,489999,40.628936767578125
1602639531.7249362,491999,43.19587707519531
1602639541.0505924,493999,40.25382995605469
1602639553.1012409,496999,40.59136962890625
1602639606.305521,507999,41.54292297363281
1602639618.3136466,510999,42.159305572509766
1602639620.9565582,511999,43.10310363769531
1602639627.6430962,512999,39.97041702270508
1602639637.0014415,514999,39.49952697753906
1602639646.3290064,516999,40.55855941772461
1602639648.982695,517999,40.16624450683594
1602639658.325908,519999,38.964027404785156
1602639683.6116383,524999,41.56829071044922
1602639686.2418687,525999,22.157583236694336
1602639714.045747,531999,40.12897872924805
1602639723.3702333,533999,33.264137268066406
1602639730.0075474,534999,28.50347900390625
1602639732.6162765,535999,31.264490127563477
1602639739.2039733,536999,37.471431732177734
1602639741.8195894,537999,34.313385009765625
1602639748.5117059,538999,32.63554763793945
1602639751.1268065,539999,31.436307907104492
1602639757.7202275,540999,33.74403762817383
1602639760.3357155,541999,34.966163635253906
1602639766.9504383,542999,32.6791877746582
1602639776.2428262,544999,35.99973678588867
1602639788.1138315,547999,33.95286560058594
1602639794.7871723,548999,37.1650390625
1602639797.4184375,549999,40.28318405151367
1602639806.6896567,551999,30.064374923706055
1602639825.2909887,555999,37.77725601196289
1602639834.5673857,557999,42.33158874511719
1602639843.900697,559999,31.136262893676758
1602639862.5333307,563999,38.11260223388672
1602639865.1551406,564999,31.535463333129883
1602639871.8058257,565999,40.560943603515625
1602639881.0902548,567999,29.394487380981445
1602639890.3386414,569999,35.70612335205078
1602639899.5863483,571999,42.656063079833984
1602639908.9070203,573999,43.94035720825195
1602639911.5534139,574999,23.643545150756836
1602639927.5974946,577999,40.24225997924805
1602639936.8937306,579999,42.480167388916016
1602639939.5458498,580999,42.26906204223633
1602639946.2197895,581999,44.85552978515625
1602639948.9425693,582999,40.85935592651367
1602639955.6316705,583999,40.1957893371582
1602639958.2778816,584999,35.604835510253906
1602639967.5433955,586999,30.441343307495117
1602639974.223957,587999,44.42629623413086
1602639995.3917472,592999,42.28514099121094
1602640002.014488,593999,41.995723724365234
1602640011.3469067,595999,42.31460952758789
1602640013.9964614,596999,40.90966796875
1602640016.7028751,597999,43.43219757080078
1602640032.6809447,600999,44.454830169677734
1602640042.0548124,602999,45.297298431396484
1602640051.3931024,604999,40.55244827270508
1602640060.6891983,606999,25.443721771240234
1602640070.052046,608999,35.39985275268555
1602640079.324556,610999,41.75076675415039
1602640081.954257,611999,41.221290588378906
1602640088.6677814,612999,43.424076080322266
1602640100.5848842,615999,26.563547134399414
1602640119.2362914,619999,41.54437255859375
1602640125.879012,620999,38.306976318359375
1602640135.2871764,622999,41.74911117553711
1602640137.9376018,623999,40.80415725708008
1602640147.203348,625999,38.85212326049805
1602640165.7213516,629999,39.30746078491211
1602640190.73901,634999,34.94313049316406
1602640221.2628057,641999,27.466646194458008
1602640223.871643,642999,40.34150695800781
1602640233.129827,644999,43.088565826416016
1602640239.8044112,645999,29.367277145385742
1602640242.4983268,646999,41.74497604370117
1602640249.1546245,647999,41.62849426269531
1602640251.7788122,648999,41.07175064086914
1602640258.433288,649999,39.974609375
1602640267.738265,651999,36.99758529663086
1602640270.375554,652999,41.677982330322266
1602640288.941077,656999,33.43549346923828
1602640295.5844042,657999,44.84905242919922
1602640304.8535204,659999,33.1524658203125
1602640314.165466,661999,31.339052200317383
1602640326.07268,664999,35.3273811340332
1602640335.4659286,666999,43.337181091308594
1602640342.1340432,667999,37.91933822631836
1602640344.7815814,668999,41.63345718383789
1602640360.8540807,671999,36.492305755615234
1602640363.5041678,672999,40.399112701416016
1602640370.1520562,673999,40.194698333740234
1602640372.7958539,674999,41.22724914550781
1602640379.4625735,675999,26.12826156616211
1602640388.8477228,677999,39.40855407714844
1602640391.5041935,678999,42.82072448730469
1602640398.1789138,679999,42.412925720214844
1602640407.562891,681999,39.586509704589844
1602640410.2106755,682999,41.40353775024414
1602640412.8479118,683999,31.80213165283203
1602640419.552322,684999,42.62469482421875
1602640422.2535627,685999,39.26851272583008
1602640428.9285798,686999,25.857528686523438
1602640438.5025334,688999,34.15382385253906
1602640441.1691146,689999,42.77180862426758
1602640457.2396739,692999,38.70321273803711
1602640475.9331565,696999,37.69190216064453
1602640487.8635275,699999,36.72038269042969
1602640494.5755904,700999,37.87178421020508
1602640497.2211416,701999,22.39451026916504
1602640506.4856374,703999,39.07111740112305
1602640513.0868146,704999,37.2615966796875
1602640515.761166,705999,38.95060348510742
1602640522.3941102,706999,38.8473014831543
1602640531.6364036,708999,29.1516056060791
1602640534.2700093,709999,34.90857696533203
1602640540.9752524,710999,40.03699493408203
1602640559.501223,714999,37.24507522583008
1602640578.2076247,718999,41.35519790649414
1602640580.8705602,719999,39.100399017333984
1602640590.2853713,721999,39.26355743408203
1602640596.9400163,722999,38.526180267333984
1602640599.5707119,723999,36.96999740600586
1602640606.2178147,724999,32.72053909301758
1602640608.9134698,725999,39.537784576416016
1602640611.536666,726999,37.433082580566406
1602640627.4827194,729999,37.901039123535156
1602640630.18325,730999,36.33195114135742
1602640658.0005586,736999,38.333595275878906
1602640667.2406874,738999,39.68427658081055
1602640673.9227653,739999,36.36334991455078
1602640676.5499148,740999,36.31437683105469
1602640683.1865573,741999,28.463171005249023
1602640692.4868302,743999,42.626644134521484
1602640704.4535778,746999,39.6424674987793
1602640711.108879,747999,39.87816619873047
1602640723.1049712,750999,47.51156997680664
1602640729.7789044,751999,45.4133186340332
1602640732.4485524,752999,46.15711975097656
1602640741.8189218,754999,43.84281539916992
1602640751.1410356,756999,41.123382568359375
1602640767.145493,759999,36.996280670166016
1602640769.769388,760999,36.890262603759766
1602640779.0016377,762999,47.86935806274414
1602640794.9584658,765999,39.77688217163086
1602640797.5703418,766999,51.94456481933594
1602640800.181839,767999,41.009300231933594
1602640809.533811,769999,51.57666015625
1602640816.1750052,770999,50.25052261352539
1602640818.7933125,771999,37.98257064819336
1602640828.0494864,773999,48.51190948486328
1602640834.7329316,774999,39.29921340942383
1602640837.3480945,775999,53.887577056884766
1602640862.622438,780999,41.95492935180664
1602640881.2946022,784999,40.953487396240234
1602640883.9295006,785999,38.94384765625
1602640893.2316308,787999,40.72043228149414
1602640902.5755656,789999,40.735267639160156
1602640911.812302,791999,42.19618606567383
1602640918.4220955,792999,37.760704040527344
1602640921.0503163,793999,40.21445846557617
1602640927.7228818,794999,41.76736831665039
1602640930.3593726,795999,46.444271087646484
1602640936.9790006,796999,41.426204681396484
1602640946.2820632,798999,41.21091842651367
1602640955.5056767,800999,37.92725372314453
1602640964.795031,802999,51.40756607055664
1602640976.7946334,805999,39.16157913208008
1602640986.0845304,807999,52.352272033691406
1602640992.785538,808999,48.233089447021484
1602640995.440355,809999,39.902122497558594
1602641014.1433613,813999,47.098140716552734
1602641023.4661663,815999,44.1423454284668
1602641026.1094198,816999,41.86811065673828
1602641035.513405,818999,40.66636276245117
1602641051.4803367,821999,47.21976852416992
1602641060.880522,823999,41.485321044921875
1602641063.5256622,824999,41.02334976196289
1602641070.1796632,825999,41.15835189819336
1602641082.2020605,828999,50.51422119140625
1602641098.1372826,831999,46.68220138549805
1602641100.7907,832999,45.692405700683594
1602641110.15356,834999,38.8264045715332
1602641119.4669979,836999,43.8653678894043
1602641128.7792218,838999,52.323402404785156
1602641153.9771307,843999,48.69114685058594
1602641163.1975963,845999,42.69668197631836
1602641165.828866,846999,40.982025146484375
1602641172.4565363,847999,32.50351333618164
1602641175.147381,848999,44.1193733215332
1602641191.0209384,851999,34.348876953125
1602641214.849511,857999,46.550437927246094
1602641224.1590374,859999,38.77936935424805
1602641230.773195,860999,47.85957717895508
1602641233.403092,861999,39.869998931884766
1602641240.099173,862999,39.99348831176758
1602641242.7197707,863999,40.08135986328125
1602641261.2515576,867999,45.57123947143555
1602641270.5069718,869999,38.60206985473633
1602641277.1277814,870999,38.78596496582031
1602641289.034189,873999,41.11347198486328
1602641295.6651518,874999,44.38399124145508
1602641298.3183,875999,39.133148193359375
1602641304.992873,876999,34.869930267333984
1602641307.7116978,877999,41.52589416503906
1602641317.0233192,879999,44.70500564575195
1602641323.7049906,880999,38.97118377685547
1602641326.3541605,881999,41.154151916503906
1602641333.0736427,882999,39.638118743896484
1602641342.4147189,884999,41.10870361328125
1602641354.4207385,887999,41.4119873046875
1602641363.723684,889999,44.36396408081055
1602641370.3952708,890999,39.879024505615234
1602641379.691178,892999,40.46117401123047
1602641382.2840543,893999,43.25861740112305
1602641394.0447536,896999,46.40910720825195
1602641400.729562,897999,38.68399429321289
1602641410.015416,899999,39.833824157714844
1602641412.6350586,900999,49.690677642822266
1602641447.238586,907999,38.15570068359375
1602641449.8791485,908999,39.18697738647461
1602641456.521274,909999,41.23054885864258
1602641459.1603708,910999,43.89128112792969
1602641465.8817208,911999,41.00666427612305
1602641468.496116,912999,40.33096694946289
1602641475.1525621,913999,40.3696174621582
1602641484.4701755,915999,40.85416030883789
1602641487.1778085,916999,40.706424713134766
1602641493.8303888,917999,40.427547454833984
1602641505.722437,920999,41.71055603027344
1602641512.3961203,921999,50.63498306274414
1602641515.0146005,922999,41.636714935302734
1602641521.6360433,923999,39.55775833129883
1602641530.8888702,925999,40.11195373535156
1602641558.838734,931999,41.15160369873047
1602641561.473776,932999,46.11437225341797
1602641568.1512418,933999,44.03432846069336
1602641577.4546762,935999,42.82518768310547
1602641592.1440072,939999,39.89582824707031
1602641608.1815908,942999,39.6088981628418
1602641620.1350453,945999,40.2186164855957
1602641638.7097871,949999,46.031734466552734
1602641654.5812483,952999,41.197845458984375
1602641657.198471,953999,43.02022933959961
1602641663.8163767,954999,46.280860900878906
1602641673.109219,956999,47.6708869934082
1602641675.732623,957999,48.292991638183594
1602641682.4108846,958999,45.1579475402832
1602641694.4251664,961999,45.626041412353516
1602641701.112112,962999,38.701416015625
1602641710.46132,964999,40.94721984863281
1602641719.8378685,966999,48.32411575317383
1602641722.4724941,967999,46.99981689453125
1602641731.7637854,969999,49.33396911621094
1602641741.1421027,971999,47.901119232177734
1602641747.791781,972999,47.786617279052734
1602641757.1127582,974999,44.107086181640625
1602641766.4176483,976999,48.65451431274414
1602641769.0454512,977999,42.10220718383789
1602641775.6626086,978999,49.040409088134766
1602641778.3035023,979999,45.59825134277344
1602641790.2663887,982999,46.8870964050293
1602641796.9021122,983999,40.13044357299805
1602641799.5478253,984999,51.581642150878906
1602641815.478011,987999,47.765602111816406
1602641818.0973804,988999,48.211795806884766
1602641855.1603281,996999,41.97459030151367
1602641871.0374486,999999,46.96600341796875
1602641873.733653,1000999,42.64767837524414
1602641883.0254736,1002999,43.93210983276367
1602641892.3163948,1004999,42.48834991455078
1602641899.0438359,1005999,40.94615173339844
1602641911.016676,1008999,44.11149978637695
1602641917.6865165,1009999,39.370262145996094
1602641927.0585904,1011999,36.851036071777344
1602641929.6837802,1012999,39.31427001953125
1602641936.2979274,1013999,38.33512496948242
1602641938.9244874,1014999,-20.215412139892578
1602641954.8436584,1017999,36.33020782470703
1602641987.881223,1025999,39.40104293823242
1602641994.5266883,1026999,42.39390182495117
1602641997.1668181,1027999,40.543636322021484
1602642006.4628305,1029999,47.8343505859375
1602642015.8242817,1031999,42.382102966308594
1602642022.448754,1032999,42.51277542114258
1602642025.0743394,1033999,41.97952651977539
1602642034.4127488,1035999,41.4409065246582
1602642043.686537,1037999,41.6385612487793
1602642050.3284066,1038999,42.58774185180664
1602642053.0406978,1039999,39.83073806762695
1602642068.9784513,1042999,37.16743469238281
1602642071.6417408,1043999,-11.00523567199707
1602642078.3818147,1044999,2.354078531265259
1602642099.6588185,1049999,42.20058822631836
1602642108.9456458,1051999,40.34136199951172
1602642115.6003008,1052999,-18.35015296936035
1602642124.9627457,1054999,45.53042984008789
1602642127.608929,1055999,-13.59791088104248
1602642136.867938,1057999,39.4227180480957
1602642164.7290888,1063999,48.99828338623047
1602642171.4495647,1064999,37.37995529174805
1602642176.736213,1066999,54.59236145019531
1602642186.0597076,1068999,-20.59882926940918
1602642204.70393,1072999,36.85416030883789
1602642214.0452254,1074999,44.883914947509766
1602642223.328733,1076999,54.737850189208984
1602642232.6786287,1078999,-10.17290210723877
1602642242.1150799,1080999,-13.64759349822998
1602642251.458179,1082999,39.98356628417969
1602642258.1330357,1083999,39.194374084472656
1602642260.8439772,1084999,41.34688186645508
1602642267.5202122,1085999,40.81251525878906
1602642270.1696882,1086999,41.184444427490234
1602642288.835989,1090999,37.63438034057617
1602642298.106377,1092999,43.18394470214844
1602642304.8092022,1093999,44.044654846191406
1602642332.761433,1099999,41.36214828491211
1602642342.0436208,1101999,42.27859878540039
1602642351.4228983,1103999,41.669464111328125
1602642354.0642588,1104999,39.4279670715332
1602642360.7070704,1105999,39.44296646118164
1602642384.6945376,1111999,42.16904067993164
1602642400.7400432,1114999,43.03812026977539
1602642410.0264716,1116999,42.75619888305664
1602642421.947806,1119999,43.056495666503906
1602642437.8453784,1122999,40.7022819519043
1602642440.5484297,1123999,42.93340301513672
1602642449.8265312,1125999,44.187828063964844
1602642456.464604,1126999,44.177303314208984
1602642459.0697198,1127999,34.2966423034668
1602642465.7254078,1128999,43.87242889404297
1602642474.9576788,1130999,41.211524963378906
1602642477.6012251,1131999,39.68202209472656
1602642486.9204457,1133999,42.141883850097656
1602642493.5614283,1134999,45.66792297363281
1602642496.185083,1135999,35.67466354370117
1602642512.1369846,1138999,43.63535690307617
1602642514.7855566,1139999,41.21450424194336
1602642524.0711188,1141999,41.49467086791992
1602642561.3282819,1149999,41.68727493286133
1602642567.9028196,1150999,42.009124755859375
1602642570.5516021,1151999,39.1187629699707
1602642573.264231,1152999,43.17509460449219
1602642589.2175586,1155999,41.120094299316406
1602642591.8597944,1156999,43.43191146850586
1602642598.4894772,1157999,37.087398529052734
1602642610.4010782,1160999,36.99348068237305
1602642617.044627,1161999,40.90559387207031
1602642619.7438607,1162999,38.63225173950195
1602642635.6665945,1165999,39.80952072143555
1602642691.3580165,1177999,48.82014465332031
1602642703.2110283,1180999,41.17865753173828
1602642712.5858774,1182999,41.8471565246582
1602642719.272905,1183999,57.262447357177734
1602642728.586802,1185999,48.463321685791016
1602642731.2180815,1186999,51.091026306152344
1602642747.255501,1189999,42.67344284057617
1602642759.2421336,1192999,37.54338073730469
1602642765.8733149,1193999,55.38136291503906
1602642768.5173063,1194999,47.005069732666016
1602642771.1551456,1195999,49.43366241455078
1602642777.8325186,1196999,67.25975799560547
1602642780.535465,1197999,60.13820266723633
1602642787.205381,1198999,56.79447555541992
1602642789.8549988,1199999,-13.906923294067383
1602642799.1282868,1201999,65.89151763916016
1602642808.4371042,1203999,60.562042236328125
1602642815.0508287,1204999,42.024696350097656
1602642824.3361003,1206999,52.0115966796875
1602642833.5790362,1208999,42.162261962890625
1602642842.8101676,1210999,-23.198322296142578
1602642845.4947019,1211999,41.3392219543457
1602642852.1038148,1212999,42.773094177246094
1602642854.725225,1213999,50.213340759277344
1602642861.33627,1214999,41.99295425415039
1602642863.9630187,1215999,42.738372802734375
1602642882.580375,1219999,48.7786979675293
1602642907.8438156,1224999,-22.420982360839844
1602642910.5122201,1225999,42.87144470214844
1602642919.8453586,1227999,43.67853546142578
1602642926.5349343,1228999,40.181095123291016
1602642945.226141,1232999,40.80538558959961
1602642947.8712797,1233999,42.31232452392578
1602642954.5169559,1234999,41.13275146484375
1602642963.8446567,1236999,40.34994125366211
1602642975.763224,1239999,42.383304595947266
1602642987.6730485,1242999,39.31935501098633
1602642996.8942895,1244999,-18.753326416015625
1602643006.1969657,1246999,36.81224060058594
1602643012.8023646,1247999,51.93489074707031
1602643022.0821395,1249999,44.538604736328125
1602643024.7295167,1250999,43.44500732421875
1602643040.8311226,1253999,-14.250393867492676
1602643043.4764755,1254999,40.16872787475586
1602643050.1177711,1255999,39.720977783203125
