Wall time,Step,Value
1602601704.5448608,5999,-267.7196350097656
1602601711.2557843,6999,-367.9593811035156
1602601729.663638,10999,-224.776123046875
1602601732.2681692,11999,-252.0336456298828
1602601741.5088744,13999,-243.2761993408203
1602601748.2158554,14999,-310.8266906738281
1602601750.822365,15999,-276.5329284667969
1602601760.0230434,17999,-169.61912536621094
1602601766.681169,18999,-247.26670837402344
1602601769.2541072,19999,-91.78081512451172
1602601775.8851874,20999,-247.429443359375
1602601794.4285948,24999,-163.61109924316406
1602601834.1356404,33999,-14.976551055908203
1602601840.8532429,34999,-163.74937438964844
1602601850.0095224,36999,-31.23949432373047
1602601861.853789,39999,-28.218013763427734
1602601868.4314759,40999,-239.1563262939453
1602601873.5602636,42999,-149.75563049316406
1602601882.8381195,44999,-114.10137176513672
1602601889.4764602,45999,-98.04993438720703
1602601898.7709749,47999,50.95132064819336
1602601907.937584,49999,-96.03385162353516
1602601910.5375917,50999,50.8489990234375
1602601926.5266845,53999,-75.21308898925781
1602601929.1397223,54999,-9.265851974487305
1602601935.7788322,55999,-135.38436889648438
1602601938.3481987,56999,-39.52125549316406
1602601944.9367478,57999,-91.30458068847656
1602601956.7322285,60999,-29.516000747680664
1602601963.4183497,61999,60.80824279785156
1602601973.0244253,63999,124.23753356933594
1602601982.5598588,65999,58.52693176269531
1602601985.3254073,66999,38.46634292602539
1602601992.0787072,67999,15.491764068603516
1602601994.6589043,68999,84.10033416748047
1602602010.830019,71999,29.56770133972168
1602602013.3945446,72999,57.3492546081543
1602602019.9042537,73999,94.82132720947266
1602602022.5195746,74999,-86.85302734375
1602602031.5342982,76999,161.03945922851562
1602602047.048881,79999,-78.59387969970703
1602602067.7589853,84999,138.13198852539062
1602602070.3215678,85999,151.03993225097656
1602602076.8779886,86999,103.11164093017578
1602602079.4106212,87999,183.72760009765625
1602602085.8793693,88999,219.42396545410156
1602602088.4389684,89999,127.90277099609375
1602602113.1263616,94999,242.75282287597656
1602602149.5371222,102999,-208.79844665527344
1602602161.1739368,105999,276.1949462890625
1602602167.7254217,106999,371.0408020019531
1602602197.4452817,113999,351.4194641113281
1602602213.0288267,116999,462.2455139160156
1602602222.114914,118999,285.4502868652344
1602602224.664762,119999,362.84893798828125
1602602231.14744,120999,379.5116271972656
1602602249.2731135,124999,363.01092529296875
1602602251.8264992,125999,-25.21613883972168
1602602258.376178,126999,583.277099609375
1602602269.9444735,129999,400.2632751464844
1602602272.4894838,130999,620.0972900390625
1602602288.1026886,133999,523.608154296875
1602602306.2850022,137999,433.8272705078125
1602602315.429303,139999,557.771728515625
1602602324.466434,141999,401.43719482421875
1602602326.998178,142999,417.16217041015625
1602602333.4878204,143999,563.9874267578125
1602602336.0269158,144999,479.6661071777344
1602602354.0891633,148999,388.9676208496094
1602602363.095948,150999,774.664306640625
1602602378.63074,153999,670.3096923828125
1602602381.175553,154999,512.1143798828125
1602602387.6767726,155999,363.36181640625
1602602396.6741698,157999,701.3422241210938
1602602399.2165892,158999,570.1486206054688
1602602405.733337,159999,620.0066528320312
1602602417.300913,162999,729.4619140625
1602602426.3622923,164999,716.269287109375
1602602432.8215451,165999,893.6767578125
1602602441.8824074,167999,9.341524124145508
1602602444.433216,168999,-116.72650146484375
1602602456.0507252,171999,746.5404663085938
1602602480.484558,176999,56.04151153564453
1602602483.0294266,177999,662.1018676757812
1602602489.4781554,178999,854.1499633789062
1602602498.5280216,180999,698.283203125
1602602501.0773678,181999,291.1337585449219
1602602510.1561508,183999,855.94580078125
1602602519.2372959,185999,641.1580200195312
1602602525.7044597,186999,829.0172119140625
1602602528.3279638,187999,862.0751953125
1602602534.8532887,188999,436.1863098144531
1602602543.9017186,190999,858.6631469726562
1602602546.502739,191999,832.9418334960938
1602602580.278943,198999,707.7530517578125
1602602598.846224,202999,918.8688354492188
1602602617.060534,206999,833.55517578125
1602602619.5931158,207999,956.2976684570312
1602602626.0380054,208999,921.1448364257812
1602602644.109379,212999,918.067138671875
1602602655.709844,215999,848.5262451171875
1602602667.2232223,218999,956.616943359375
1602602673.7209318,219999,874.8250122070312
1602602685.2477334,222999,797.8182983398438
